,Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
1191,Selena Gomez,Bad Liar,2017,20,2017-07-08,14,Pop,0.1932496199786486,0.9759450171821304,0.3807851899138206,0.09090909090909091,0.4460000370052855,0.7349167638638532,1
1192,Shania Twain,Forever And For Always,2003,20,2003-09-02,23,"Country,Rock",0.2372170044411558,0.4077892325315006,0.7084796254920736,0.5454545454545454,0.2298398287888786,0.5239105078994806,2
1193,Of Monsters And Men,Little Talks,2013,20,2013-02-15,48,"Pop,Adult Alternative,Adult Contemporary,Pop-Rock,Folk Rock,Folk,Indie Pop,Indie Rock,Indie,Alternative,Alternative Rock,Rock",0.0210610724557138,0.3940435280641467,0.7457176295350569,0.09090909090909091,0.3345462843609495,0.4051532181104867,1
1194,Carrie Underwood,"Jesus, Take The Wheel",2006,20,2006-03-22,24,Country,0.6799583410054716,0.281786941580756,0.4914352590701139,0.1818181818181818,0.1717908707960453,0.1061393277489132,3
1195,Zac Brown Band,Chicken Fried,2008,20,2008-12-25,25,"Country,Rock",0.6595083947438404,0.5189003436426117,0.6989041387381636,0.5454545454545454,0.7471737213131942,0.8186830664828757,4
1196,Jessica Simpson,Take My Breath Away,2004,20,2004-05-19,16,"Cover,Pop",0.2576669507027869,0.5211912943871706,0.586126183636557,0.6363636363636364,0.3143845712629287,0.3924292227759517,2
1197,Jewel,Intuition,2003,20,2003-07-22,20,Pop,0.004568190795708227,0.693012600229095,0.7893392914139801,0.6363636363636364,0.3164753698986671,0.828226062983777,4
1198,Colbie Caillat,Realize,2008,20,2008-06-26,26,Pop,0.1329222785068365,0.6643757159221075,0.5722949249920204,0.09090909090909091,0.4638859250396265,0.1665783055879546,1
1199,Jack Johnson,You And Your Heart,2010,20,2010-04-22,4,"Piano,Singer-Songwriter,Pop-Rock,Adult Alternative,Folk Rock,Rock",0.3711641524548401,0.7640320733104238,0.5488881795935738,0.1818181818181818,0.3598702347985369,0.8780617113773725,1
1200,fun.,Carry On,2013,20,2013-03-01,20,"Adult Alternative,Adult Contemporary,Folk Rock,Indie Pop,Indie Rock,Rock",0.1206523107498578,0.3150057273768614,0.678689222257687,0.4545454545454546,0.5965005334928672,0.3500159049941682,0
1201,Niall Horan,This Town,2017,20,2017-01-14,22,"Adult Alternative,Adult Contemporary,Contemporary Folk,Ireland,Ballad,Singer-Songwriter,Folk,Acoustic,Pop",0.728015714720305,0.6460481099656358,0.366953931269284,0.8181818181818182,0.3892154262700522,0.1697593044215884,2
1202,Brantley Gilbert,Bottoms Up,2014,20,2014-04-25,25,Country,0.11553982418445,0.413516609392898,0.8521119268007235,0.6363636363636364,0.7480495130721168,0.5408758350121938,0
1203,Sam Hunt,Take Your Time,2015,20,2015-04-10,32,Country,0.1032698564274713,0.5097365406643756,0.7052877965741037,1.0,0.6741931305854854,0.4751351924504294,0
1204,Carrie Underwood,Blown Away,2012,20,2012-10-26,22,Country,0.0929426335653475,0.4788087056128293,0.8372167251835301,0.8181818181818182,0.5444279291225431,0.3786448944968721,0
1205,Aaron Tippin,Where The Stars And Stripes And The Eagle Fly,2001,20,2001-12-25,20,Country,0.03588728349539643,0.554410080183276,0.7627407170975635,0.1818181818181818,0.3163396838515101,0.3383522426041777,1
1206,Lauren Alaina,Like My Mother Does,2011,20,2011-06-09,2,"Pop,Cover,Pop Country",0.29243185934756,0.3665521191294387,0.7063517395467602,0.5454545454545454,0.5615367061595296,0.2535256070406108,0
1207,Carl Thomas,I Wish,2000,20,2000-05-09,20,"Soul,Neo Soul,R&;B",0.06063171847197019,0.7136311569301259,0.6488988190233003,0.09090909090909091,0.2535232115653852,0.2005089598133814,1
1208,X Ambassadors,Unsteady,2016,20,2016-12-10,34,"Adult Alternative,Alternative Rock,Indie Rock,Soundtrack,Pop,Rock",0.1820021495347515,0.3161512027491409,0.6478348760506437,0.0,0.4214717002078464,0.1740006361997667,1
1209,Train,50 Ways To Say Goodbye,2012,20,2012-11-02,20,"Pop-Rock,Pop,Rock",0.0002880170431488141,0.547537227949599,0.9350994786679434,0.5454545454545454,0.5632512843917872,0.74339942742021,4
1210,Seether,Broken,2004,20,2004-12-15,21,Rock,0.01042710039966557,0.3837342497136311,0.5893180125545271,0.2727272727272727,0.4628374419479582,0.1899056303679355,1
1211,Jonas Brothers,Play My Music,2008,20,2008-07-03,5,"Soundtrack,Disney,Pop,Rock",0.0006642960543628282,0.4100801832760596,0.8712629003085435,0.1818181818181818,0.7972295376189564,0.7677870851447355,1
1212,Christina Aguilera,Fighter,2003,20,2003-05-27,20,"Pop-Rock,Pop",0.2402844963804004,0.3688430698739977,0.9191403340780935,0.3636363636363636,0.8645729898420491,0.4401442052804581,0
1213,Miranda Lambert,Mama's Broken Heart,2013,20,2013-04-26,20,"Country,Rock",0.2842518808429075,0.7502863688430699,0.8010426641132036,0.3636363636363636,0.3902269040761322,0.7561234227547451,4
1214,Prince,Little Red Corvette,2016,20,2016-05-14,24,"Synth-Pop,New Wave,Pop,Rock,R&;B",0.2873193727821522,0.7273768613974799,0.7340142568358335,0.09090909090909091,0.4590258975323642,0.7147704379175062,1
1215,t.A.T.u.,All The Things She Said,2003,20,2003-03-11,20,"\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f (Russia),Pop-Rock,Pop,Rock",0.03097929639260494,0.4684994272623139,0.8265772954569635,0.4545454545454546,0.8106007808115259,0.409394549888665,0
1216,50 Cent,Window Shopper,2005,20,2005-11-30,11,"Screen,Soundtrack,Hardcore Hip-Hop,Gangsta Rap,East Coast,Hip-Hop,Rap",0.0969303730863656,0.4891179839633448,0.681881051175657,0.4545454545454546,0.774600805481716,0.494221185452232,0
1217,P!nk,Family Portrait,2003,20,2003-01-21,20,"R&;B,Pop",0.02801405418466841,0.7434135166093929,0.6701776784764336,0.0,0.265808966380698,0.7402184285865763,1
1218,Kelly Clarkson,I Do Not Hook Up,2009,20,2009-06-18,18,"Pop,Pop-Rock,Power Pop",0.0009996751730535804,0.4455899198167239,0.9382913075859133,0.8181818181818182,0.5881311714023152,0.3341109108259994,0
1219,Coldplay,Princess Of China,2011,20,2011-11-10,12,"Alternative Pop,Alternative Rock,Alternative,UK,Pop-Rock,Rock",0.00393424246159766,0.3573883161512027,0.6744334503670603,0.0,0.2237092864764184,0.2100519563142827,1
1220,Flipp Dinero,Leave Me Alone,2019,20,2019-02-09,25,Rap,0.1094048403059606,0.7777777777777778,0.7308224279178636,0.6363636363636364,0.6248095769679103,0.7497614250874776,4
1221,Jaheim,Put That Woman First,2003,20,2003-06-17,20,R&;B,0.5030663058423617,0.6139747995418099,0.5105862325779339,0.4545454545454546,0.1863647857702341,0.5069451807867671,3
1222,Chris Brown,Back To Sleep,2016,20,2016-03-19,20,"Pop,Rap,Remix,R&;B",0.04335151388089182,0.6116838487972508,0.6276199595701669,0.8181818181818182,0.2729941593324246,0.7274944332520412,4
1223,Case,Happily Ever After,1999,20,1999-07-12,20,"Neo Soul,Soul Pop,Soul,Ballad,R&;B",0.141102257011489,0.7262313860252004,0.5882540695818704,0.3636363636363636,0.4399496728115999,0.5514791644576398,1
1224,Saving Abel,Addicted,2008,20,2008-11-20,34,"Hard Rock,Post-Grunge,Rock",0.0008370981002736122,0.4570446735395189,0.8595595276093202,0.6363636363636364,0.5507620005057388,0.5217898420103912,0
1225,"Shawn Mendes, Camila Cabello",I Know What You Did Last Summer,2016,20,2016-01-29,20,Pop,0.1042923537405528,0.6575028636884307,0.7499734014256835,0.8181818181818182,0.4022536218923269,0.750821758032022,4
1226,Chris Stapleton,Tennessee Whiskey,2015,20,2015-11-27,6,Country,0.2096095769879536,0.3195876288659794,0.3339716991169273,0.8181818181818182,0.0,0.5058848478422224,2
1227,Avril Lavigne,Here's To Never Growing Up,2013,20,2013-06-28,15,"Pop-Punk,Pop-Rock,Rock,Canada,Pop",0.01134734798143897,0.422680412371134,0.8691350143632302,0.0,0.7176928437945218,0.7444597603647545,1
1228,Howie Day,Collide,2005,20,2005-06-15,32,"Alternative Rock,Pop-Rock,Rock",0.2269920313103401,0.5990836197021764,0.605277157144377,1.0,0.2788533295505708,0.3256282472696427,2
1229,Nicki Minaj,MEGATRON,2019,20,2019-07-06,0,"East Coast,Hip-Hop,Rap",0.1308772838806734,0.8934707903780068,0.6223002447068836,0.09090909090909091,0.279383738644003,0.7805110804792703,1
1230,Alicia Keys,Karma,2005,20,2005-04-27,29,"Neo Soul,R&;B",0.07596917816819361,0.7033218785796105,0.7233748271092669,0.9090909090909092,0.2243877167122036,0.6914431131375252,4
1231,Drake,All Me,2013,20,2013-10-11,20,"Canada,Rap",0.07208368837848367,0.6380297823596793,0.4882434301521439,0.09090909090909091,0.4520072283657848,0.4104548828332096,1
1232,Amanda Perez,Angel,2003,20,2003-04-29,20,Rap,0.4376264778051416,0.5933562428407789,0.4680285136716672,0.8181818181818182,0.5860218701237827,0.3500159049941682,2
1233,Taylor Swift,22,2013,20,2013-05-10,20,"Pop Country,Pop-Rock,Dance-Pop,Country,Pop",0.002195997029359006,0.6242840778923252,0.7159272263006704,0.6363636363636364,0.3409975391485083,0.6712967871911779,4
1234,DJ Snake,Middle,2016,20,2016-04-09,21,"Gaming,Soundtrack,Electronic,Pop",0.01441483992068366,0.5383734249713631,0.6797531652303436,0.8181818181818182,0.3463756406540068,0.2005089598133814,2
1235,MAX,Lights Down Low,2018,20,2018-03-03,28,Pop,0.0646194579929883,0.5841924398625429,0.4648366847536972,0.4545454545454546,0.1992179549645672,0.5928321492948785,4
1236,50 Cent,I Get Money,2007,20,2007-09-26,14,"SHADYXV,Rap,Producer",0.1625747005862018,0.4719358533791523,0.9329715927226301,0.8181818181818182,0.4558619456145652,0.4475665358922702,0
1237,Train,Meet Virginia,2000,20,2000-01-17,27,Rock,0.08823914592517233,0.6437571592210768,0.528673263113097,0.6363636363636364,0.2547320508946027,0.5928321492948785,4
1238,Florence + The Machine,Dog Days Are Over,2010,21,2010-09-30,20,"Alternative Rock,Alternative,Indie Pop,Indie Rock,Art Pop,Art Rock,Rock",0.04253351603042657,0.4341351660939291,0.8021066070858602,0.6363636363636364,0.624377848636047,0.2227759516488177,0
1239,Trey Songz,Na Na,2014,21,2014-07-18,28,"DMV,R&;B",0.3353767464969856,0.6380297823596793,0.4467496542185339,0.8181818181818182,0.2976273444390307,0.2121726222033719,2
1240,Jake Owen,Barefoot Blue Jean Night,2011,21,2011-09-15,24,"Country,R&;B,Rock",0.2126770689271983,0.5578465063001145,0.7999787211405468,0.3636363636363636,0.7604462837441945,0.8208037323719648,1
1241,Jadakiss,U Make Me Wanna,2004,21,2004-12-22,13,Rap,0.03823902731548402,0.6563573883161511,0.8106181508671134,0.4545454545454546,0.2125583604191465,0.6341851341321174,4
1242,Dan + Shay,Tequila,2018,21,2018-07-07,50,Country,0.03189954397437834,0.4306987399770905,0.5584636663474837,1.0,0.2300371903120162,0.4867988548404199,2
1243,Alexandra Stan,Mr. Saxobeat,2011,21,2011-10-27,20,"Dance-Pop,Eurodance,Dance,Pop",0.02821855364728472,0.695303550973654,0.9244600489413768,0.3636363636363636,0.4828326312608317,0.7911144099247163,4
1244,The Game,My Life,2008,21,2008-11-06,20,Rap,0.07402643327333865,0.6414662084765177,0.7552931162889668,1.0,0.6130233935080394,0.3680415650514262,0
1245,Gwen Stefani,Luxurious,2005,21,2005-12-07,20,"R&;B,Rap,Pop",0.157462214020794,0.7995418098510881,0.7127353973827002,0.0,0.5076446752477812,0.6691761213020888,1
1246,Jessica Simpson,I Think I'm In Love With You,2000,21,2000-08-22,16,Pop,0.07044769267755319,0.6895761741122565,0.8074263219491434,0.8181818181818182,0.3532956290590173,0.8155020676492419,4
1247,Justin Bieber,Never Let You Go,2010,21,2010-03-18,2,"R&;B,Canada,Pop",0.001439349017678651,0.6265750286368843,0.8031705500585168,0.0,0.3359648203085007,0.6787191178029901,1
1248,M2M,Don't Say You Love Me,2000,21,2000-01-03,12,"Bubblegum Pop,Pop",0.01441483992068366,0.588774341351661,0.7095435684647302,0.09090909090909091,0.3012045220458989,0.5949528151839678,1
1249,Britney Spears,Sometimes,1999,21,1999-07-26,20,"Teen Pop,Pop",0.4294464993004891,0.7239404352806414,0.7297584849452069,0.9090909090909092,0.2915893153405411,0.817622733538331,4
1250,Marian Hill,Down,2017,21,2017-03-18,17,"Electronic,Electro-Pop,Pop",0.6922283087624503,0.6506300114547536,0.3212043834450473,0.0,0.3989416488321748,0.03530908705333474,3
1251,"Chris Brown, Tyga",Ayo,2015,21,2015-04-10,20,"R&;B,Rap",0.04079527059818792,0.813287514318442,0.5393126928396638,0.5454545454545454,0.30414027470257,0.6861414484148023,4
1252,Secondhand Serenade,Fall For You,2008,21,2008-09-18,30,Rock,0.1942721172917302,0.3138602520045819,0.4105755931482072,0.0,0.7448115505831414,0.3680415650514262,3
1253,Martin Garrix,Animals,2014,21,2014-04-25,34,"Memes,House,Electronic,Pop",0.001091699931230921,0.6437571592210768,0.8638152994999467,0.09090909090909091,0.4890186815016744,0.002862898950270386,1
1254,Fountains Of Wayne,Stacy's Mom,2003,21,2003-11-11,17,"Alternative Rock,Pop-Punk,Punk Rock,Rock",0.002114197244312481,0.7571592210767468,0.7382700287264603,1.0,0.427392545901973,0.9459230198282262,4
1255,Ariana Grande,Baby I,2013,21,2013-08-09,3,"R&;B,Pop",0.01574408642768968,0.7010309278350515,0.7872114054686667,0.09090909090909091,0.3284712499768717,0.5111865125649455,1
1256,Ariana Grande,Imagine,2019,21,2019-02-23,8,"Ballad,Trap,Neo Soul,Alternative R&;B,R&;B,Pop",0.3865016121510635,0.7056128293241696,0.4456857112458772,0.7272727272727273,0.0851244919482666,0.3563779026614357,2
1257,Miley Cyrus,Adore You,2014,21,2014-02-28,18,Pop,0.1134948295582869,0.5383734249713631,0.6371954463240771,0.0,0.4381487489129697,0.1761213020888559,1
1258,Adele,Chasing Pavements,2009,21,2009-02-26,7,"Blues,UK,Soul,Pop,Rock",0.3190167894876806,0.5819014891179839,0.4435578253005639,0.4545454545454546,0.1930997477473032,0.3076025872123847,3
1259,J. Cole,Change,2016,21,2016-12-31,2,"Boom Bap,Rap",0.680980838318553,0.718213058419244,0.4967549739333972,1.0,0.298170088627659,0.2121726222033719,2
1260,KT Tunstall,Suddenly I See,2007,21,2007-02-07,30,"Pop,Pop-Rock",0.2300595232495848,0.5429553264604812,0.7563570592616236,0.0,0.3186278440103861,0.6670554554129997,1
1261,Charlie Puth,How Long,2018,21,2018-02-10,24,"Disco,Funk,Pop",0.2157445608664429,0.838487972508591,0.5371848068943506,0.09090909090909091,0.3777992956660642,0.8229243982610539,1
1262,U2,Beautiful Day,2001,21,2001-01-23,25,"Indie Rock,Adult Alternative,Adult Contemporary,Rock",0.0143125901893755,0.4879725085910653,0.9255239919140335,0.1818181818181818,0.5400366352327324,0.4443855370586364,1
1263,Thomas Rhett,Die A Happy Man,2016,21,2016-01-01,30,Country,0.427401504674326,0.552119129438717,0.354186615597404,0.1818181818181818,0.7236630298694333,0.3871275580532287,3
1264,Drake,Back To Back,2015,21,2015-08-21,20,"Canada,Producer,Trap,Beef,Rap",0.008739979833080995,0.8934707903780068,0.4510054261091605,0.09090909090909091,0.2359580360061428,0.3680415650514262,1
1265,Rascal Flatts,Mayberry,2004,21,2004-05-19,20,Country,0.3087918163568649,0.5979381443298969,0.8467922119374401,1.0,0.2424462960792899,0.335171243770544,2
1266,Luke Combs,Beautiful Crazy,2019,21,2019-04-20,31,Country,0.6912058114493687,0.5028636884306987,0.3680178742419407,1.0,0.3367172611154626,0.3680415650514262,2
1267,Three 6 Mafia,Poppin' My Collar,2006,21,2006-04-19,16,"Trap,Rap",0.4652339052583437,0.7101947308132874,0.7659325460155335,1.0,0.5947057771418351,0.8398897253737674,4
1268,Ludacris,What's Your Fantasy,2000,21,2000-12-12,22,"Dirty South,Rap",0.1891596307263224,0.9175257731958764,0.7850835195233535,0.8181818181818182,0.5637755259376214,0.9830346728872867,4
1269,Demi Lovato,Confident,2015,21,2015-12-18,20,"Pop-Rock,Marvel,Pop",0.001919922754826985,0.5509736540664375,0.7372060857538038,0.2727272727272727,0.5017053269108604,0.3277489131587318,1
1270,OneRepublic,Secrets,2010,21,2010-10-21,33,"Classical Music,Adult Alternative,Adult Contemporary,Ballad,Pop-Rock,Baroque Pop,Classical Crossover,Pop,Rock",0.07331068515418154,0.4616265750286369,0.7531652303436536,0.1818181818181818,0.6124559791290192,0.3616795673841586,1
1271,Ella Henderson,Ghost,2015,21,2015-03-06,20,"Soul,Adult Contemporary,Adult Alternative,Blue-Eyed Soul,R&;B,Brit Pop,Soul Pop,Pop",0.04672575501406097,0.6494845360824743,0.8340248962655601,0.8181818181818182,0.3470294006993999,0.4592301982822607,4
1272,Kanye West,See You In My Nightmares,2008,21,2008-12-11,4,"Pop,R&;B,Rap",0.06400595960513936,0.6449026345933562,0.3999361634216407,0.6363636363636364,0.4679873441923287,0.1284063195843495,2
1273,Phil Collins,You'll Be In My Heart,1999,21,1999-07-12,20,"Rock,Soundtrack,Pop,Disney",0.06400595960513936,0.5211912943871706,0.7361421427811469,0.7272727272727273,0.295252838613782,0.6235818046866717,4
1274,Kelly Clarkson,Heartbeat Song,2015,21,2015-03-20,20,Pop,0.01400584099545103,0.43184421534937,0.7893392914139801,0.5454545454545454,0.6191662709156958,0.4708938606722511,0
1275,Michelle Branch,Goodbye To You,2002,21,2002-10-22,20,"Pop-Rock,Pop",0.2944768539737231,0.4478808705612829,0.5318650920310671,0.7272727272727273,0.1991501119409888,0.2556462729296999,2
1276,Fall Out Boy,I Don't Care,2008,21,2008-09-25,20,"Pop,Indie,Indie Pop,Indie Rock,Alternative Pop,Alternative,Punk Rock,Pop-Rock,Alternative Rock,Emo,Pop-Punk,Rock",0.00183812296978046,0.4799541809851088,0.9223321629960635,0.5454545454545454,0.5258327731144266,0.5101261796204009,0
1277,Fantasia,Truth Is,2005,21,2005-03-23,20,"R&;B,Soul,Soul Pop,Pop",0.3159492975484359,0.6804123711340206,0.4201510799021173,1.0,0.151049408223808,0.6161594740748595,2
1278,Drake,8 Out Of 10,2018,21,2018-07-14,3,"Canada,Rap",0.1646196952123649,0.4765177548682703,0.6744334503670603,0.1818181818181818,0.7513429834894749,0.2927579259887605,1
1279,Big Sean,No Favors,2017,22,2017-02-25,3,Rap,0.6431484377345353,0.422680412371134,0.7712522608788168,1.0,0.05704364773435133,0.3192662496023752,2
1280,Darryl Worley,Have You Forgotten?,2003,22,2003-04-08,20,Country,0.05265623942993402,0.418098510882016,0.605277157144377,0.6363636363636364,0.6875458711352604,0.3266885802141873,0
1281,Little Big Town,Pontoon,2012,22,2012-09-07,20,"Country,Rock",0.4222890181089182,0.6964490263459335,0.8116820938397702,0.8181818181818182,0.2917373364828942,0.882303043155551,4
1282,Mary J. Blige,Just Fine,2008,22,2008-01-02,22,"Funk,Soul,R&;B,Pop",0.04028402194164714,0.9278350515463918,0.7861474624960102,1.0,0.4582672891778042,0.586470151627611,4
1283,Willa Ford,I Wanna Be Bad,2001,22,2001-07-31,20,"Dance,Pop",0.2392619990673189,0.6116838487972508,0.8106181508671134,0.8181818181818182,0.8098051671713775,0.828226062983777,4
1284,Dave Matthews Band,The Space Between,2001,22,2001-08-28,23,"Alternative,Alternative Rock,Rock",0.04815725125237516,0.3356242840778924,0.716991169273327,0.8181818181818182,0.7482098693096664,0.1824832997561234,0
1285,"Daddy Yankee, Katy Perry",Con Calma,2019,22,2019-06-08,21,"Latin Pop,Dancehall,Pop,Reggaeton,En Espa\xc3\xb1ol,Latin Urban,Latin Music",0.1124723322452053,0.7147766323024054,0.8553037557186934,0.7272727272727273,0.2792110473112576,0.6585727918566429,4
1286,Kesha,Praying,2017,22,2017-09-02,21,"Adult Contemporary,Piano,Soul Pop,Soul,Ballad,Power Pop,Alternative Pop,Pop",0.50204380852928,0.5303550973654066,0.3552505585700607,0.9090909090909092,0.1524309388857709,0.3012405895451172,2
1287,Justin Bieber,All Around The World,2012,22,2012-06-22,9,"Canada,Rap,Pop",0.01922057729216699,0.6597938144329897,0.8084902649218001,0.2727272727272727,0.4888028173357427,0.7858127452019934,1
1288,Kanye West,POWER,2010,22,2010-07-15,16,"Producer,Pop,Rap",0.01656208427815493,0.4925544100801832,0.9138206192148101,0.0,0.6493194111225553,0.5748064892376208,1
1289,"Lil Nas X, Cardi B",Rodeo,2019,22,2019-07-06,0,"Country,Atlanta,East Coast,Trap,Country Rap,Hip-Hop,Rap",0.1421247543245706,0.679266895761741,0.6627300776678371,0.8181818181818182,0.5634856512005133,0.6596331248011875,4
1290,Maxwell,Lifetime,2001,22,2001-11-13,20,R&;B,0.3139043029222728,0.6666666666666666,0.4233429088200872,0.8181818181818182,0.4888891630021154,0.4889195207295091,2
1291,Mike Jones,Back Then,2005,22,2005-08-03,20,Rap,0.01032485066835741,0.7594501718213057,0.7233748271092669,0.8181818181818182,0.6853378890951589,0.5313328385112925,0
1292,Ariana Grande,Bloodline,2019,22,2019-02-23,3,"Dancehall,Reggae,R&;B,Pop",0.08333115882238085,0.7388316151202748,0.6478348760506437,0.1818181818181818,0.636848629879301,0.6447884635775634,1
1293,Ciara,Body Party,2013,22,2013-07-26,20,R&;B,0.01461933938329997,0.5315005727376861,0.5531439514842005,0.1818181818181818,0.5258142704716322,0.09023433358074434,1
1294,Dierks Bentley,What Was I Thinkin',2003,22,2003-09-23,20,"Country,Rock",0.1339447758199181,0.5097365406643756,0.8489200978827536,0.4545454545454546,0.716397658798932,0.9628883469409395,4
1295,Nicki Minaj,Va Va Voom,2012,22,2012-12-07,20,"Synth-Pop,Pop,Rap",0.0622677141729007,0.6116838487972508,0.8276412384296202,0.7272727272727273,0.4820555202634776,0.7094687731947833,4
1296,Blake Shelton,God Gave Me You,2011,22,2011-10-27,25,"Country,Rock",0.004915839882155958,0.4238258877434135,0.8382806681561868,0.1818181818181818,0.6368547974268992,0.5387551691231045,1
1297,Logic,44 More,2018,22,2018-03-10,5,"DMV,Trap,Rap",0.07341293488548971,0.8144329896907216,0.5616554952654538,0.9090909090909092,0.5627702156791394,0.1952072950906585,2
1298,Luke Combs,Beer Never Broke My Heart,2019,22,2019-06-22,8,"Rock,Country",0.01421034045806734,0.4868270332187857,0.8584955846366634,0.09090909090909091,0.1744367487156082,0.6384264659102958,1
1299,Bruno Mars,Gorilla,2013,22,2013-11-08,16,"Pop-Rock,Soul Pop,Soul,Rock,R&;B,Pop",0.4550089321275281,0.6918671248568157,0.5190977763591872,0.6363636363636364,0.5627332103935512,0.642667797688474,2
1300,Boys Like Girls,Love Drunk,2009,22,2009-09-24,20,"Pop,Pop-Punk,Pop-Rock",0.001807448050388013,0.3745704467353952,0.9787211405468665,0.9090909090909092,0.6246923935635473,0.3998515533877637,0
1301,Ashlee Simpson,L.O.V.E.,2006,22,2006-02-01,18,Rock,0.003044669799216701,0.5441008018327605,0.8212575805936801,0.4545454545454546,0.8829214439462436,0.9575866822182164,4
1302,Gretchen Wilson,Redneck Woman,2004,22,2004-06-02,20,Country,0.1329222785068365,0.4421534936998854,0.8180657516757102,0.5454545454545454,0.8409512825415228,0.761425087477468,0
1303,Kenny Chesney,The Good Stuff,2002,22,2002-08-27,20,"Country,Rock",0.2607344426420316,0.5715922107674685,0.5999574422810937,0.6363636363636364,0.5862994097656948,0.4952815183967766,0
1304,Fall Out Boy,Uma Thurman,2015,22,2015-09-11,27,"Electronic Rock,Electro-Pop,Electronic,Punk Rock,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Pop-Punk,Pop,Rock",0.1042923537405528,0.5830469644902634,0.9627619959570166,0.3636363636363636,0.6244271890168314,0.6914431131375252,1
1305,5 Seconds Of Summer,She's Kinda Hot,2015,22,2015-08-07,9,"Australia,Pop-Rock,Pop,Punk Rock,Rock",0.001858572916042091,0.6311569301260023,0.9063730184062134,0.3636363636363636,0.4274912266635417,0.9056303679355318,4
1306,Lil Wayne,John,2011,22,2011-04-14,20,Rap,0.01461933938329997,0.54524627720504,0.8138099797850834,1.0,0.177341663634289,0.4125755487222988,2
1307,Chad Brock,Yes!,2000,22,2000-06-27,20,Country,0.004169416843606418,0.6426116838487973,0.6031492711990637,0.1818181818181818,0.4800140620085235,0.4422648711695473,1
1308,Luke Bryan,I Don't Want This Night To End,2011,22,2011-12-15,23,"Country,Rock",0.02811630391597657,0.5761741122565864,0.7148632833280136,0.8181818181818182,0.3898876889582395,0.360619234439614,2
1309,Kenny Chesney,Never Wanted Nothing More,2007,22,2007-07-11,20,"Country,Rock",0.04212451710519395,0.4753722794959908,0.7297584849452069,0.6363636363636364,0.7963784160504259,0.7540027568656558,0
1310,Eminem,Guts Over Fear,2014,22,2014-09-12,3,"Pop,Producer,SHADYXV,Rap",0.3353767464969856,0.6208476517754868,0.8542398127460369,0.9090909090909092,0.5632882896773757,0.5196691761213021,2
1311,Avril Lavigne,Don't Tell Me,2004,22,2004-06-23,20,"Pop,Alternative Rock,Post-Grunge,Canada,Rock",0.004721565392670462,0.4696449026345934,0.7861474624960102,0.3636363636363636,0.5883100302826587,0.4761955253949741,1
1312,Kenny Chesney,Get Along,2018,22,2018-08-11,21,Country,0.1032698564274713,0.5945017182130584,0.7957229492499203,0.6363636363636364,0.2697561968434491,0.3341109108259994,2
1313,Green Day,21 Guns,2009,22,2009-10-01,20,"Alternative Rock,Rock",0.05296298862385849,0.1775486827033219,0.7297584849452069,0.4545454545454546,0.6849740037868741,0.4040928851659421,0
1314,Toby Keith,Who's Your Daddy?,2002,22,2002-12-17,20,"Country,Rock",0.2893643674083153,0.6540664375715922,0.8680710713905735,0.8181818181818182,0.4789902491072475,0.8632170501537484,4
1315,Lana Del Rey,Young And Beautiful,2013,22,2013-05-31,21,"Baroque Pop,Alternative Pop,Alternative,Soundtrack,Pop",0.2678919238336026,0.2416953035509737,0.3829130758591339,1.0,0.4025434966294352,0.1231046548616266,2
1316,Shania Twain,Man! I Feel Like A Woman!,1999,23,1999-11-08,28,"Pop,Country,Rock",0.5940685667066204,0.6231386025200458,0.6201723587615704,0.9090909090909092,0.4697450952577726,0.6776587848584457,2
1317,Vertical Horizon,You're A God,2000,23,2000-10-31,21,Pop,0.001193949662539077,0.6151202749140894,0.8457282689647835,0.4545454545454546,0.2956290590172629,0.2747322659315025,0
1318,Madonna,What It Feels Like For A Girl,2001,23,2001-05-15,10,"Pop,Electronic",0.2055195877356274,0.6380297823596793,0.6074050430896903,0.7272727272727273,0.347047903342194,0.5801081539603437,2
1319,Post Malone,Zack And Codeine,2018,23,2018-05-12,3,"Cloud Rap,Trap,Rap",0.1533722247684678,0.7159221076746849,0.8170018087030536,0.4545454545454546,0.5508915190052979,0.3722828968296045,0
1320,Taylor Swift,The Other Side Of The Door,2009,23,2009-11-12,2,"Country,Pop",0.1727996737170174,0.415807560137457,0.8084902649218001,0.3636363636363636,0.7100635874157357,0.4602905312268052,0
1321,Britney Spears,Lucky,2000,23,2000-09-05,11,"Teen Pop,Dance-Pop,Pop",0.2678919238336026,0.7468499427262314,0.7818916906053834,0.7272727272727273,0.2856067941704339,0.987276004665465,4
1322,Taylor Swift,Fifteen,2009,23,2009-12-17,21,"Pop Country,Country,Pop",0.06850494778269822,0.5074455899198168,0.6329396744334502,0.6363636363636364,0.2884376985179383,0.1782419679779451,2
1323,Ludacris,Southern Hospitality,2001,23,2001-03-20,20,"Dirty South,Rap",0.04355601334350813,0.5784650630011454,0.8893499308437067,0.0,0.2851627307433744,0.6299438023539392,1
1324,Rodney Atkins,Take A Back Road,2011,23,2011-10-20,23,"Country,Rock",0.1871146361001593,0.5360824742268041,0.8510479838280668,0.2727272727272727,0.7474080881219203,0.936380023327325,1
